"MacroTrends Data Download"
"GOOGL - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2017-12-28,52.7142,52.8428,52.2741,52.4016,986794
2017-12-29,52.3787,52.5058,52.2403,52.275,1171488
2018-01-02,52.2562,53.3956,52.2562,53.2581,1576358
2018-01-03,53.2938,54.394,53.269,54.1667,1554201
2018-01-04,54.4431,54.7898,54.3027,54.3771,1292800
2018-01-05,54.7588,55.2615,54.6766,55.0982,1501184
2018-01-08,55.1334,55.5383,55.0838,55.2927,1222980
2018-01-09,55.5027,55.5027,54.9946,55.2223,1330330
2018-01-10,54.935,55.2218,54.7853,55.0908,1028882
2018-01-11,55.1984,55.3245,54.9091,55.1855,1112807
2018-01-12,55.0888,56.141,54.9851,56.1086,1914839
2018-01-16,56.5879,57.0132,55.9105,56.111,1809427
2018-01-17,56.3919,56.5388,55.7533,56.5279,1381075
2018-01-18,56.5403,56.6016,55.8017,56.3726,1364564
2018-01-19,56.4748,56.7601,56.2003,56.7462,1516098
2018-01-22,56.7621,57.9065,56.6629,57.7715,1466440
2018-01-23,58.0921,58.4836,57.9248,58.3675,1942191
2018-01-24,58.8047,58.9074,57.9323,58.1253,1842507
2018-01-25,58.5928,58.8057,58.1527,58.6638,1488005
2018-01-26,58.9312,58.9327,57.9635,58.9327,2092689
2018-01-29,58.9545,59.4508,58.759,58.8791,1562898
2018-01-30,58.4444,58.951,58.2851,58.427,1852882
2018-01-31,58.7466,58.8712,58.1655,58.6677,1787627
2018-02-01,58.3586,58.9273,58.0296,58.6365,3648147
2018-02-02,55.9483,56.1409,55.1419,55.5404,5847942
2018-02-05,54.6179,55.3315,52.4408,52.7212,4146146
2018-02-06,51.3113,53.961,51.1143,53.8149,3802792
2018-02-07,53.8417,53.9191,52.3356,52.3748,2577620
2018-02-08,52.5961,52.7976,49.8583,50.0077,3314560
2018-02-09,50.9093,52.1917,49.4762,51.9212,4881090
2018-02-12,52.4373,52.879,51.8825,52.3326,2790924
2018-02-13,52.1063,52.663,51.9534,52.3117,1567414
2018-02-14,52.3207,53.3703,52.0964,53.2328,2049715
2018-02-15,53.7663,54.2948,52.9613,54.1588,1855742
2018-02-16,54.259,54.9999,54.1682,54.3642,1982425
2018-02-20,54.2283,55.3959,54.0913,54.7657,1675000
2018-02-21,55.0391,56.384,54.9602,55.2699,2058766
2018-02-22,55.5388,55.851,54.8431,55.0788,1390032
2018-02-23,55.5135,56.0267,55.0062,55.9815,1255154
2018-02-26,56.1686,56.781,56.0436,56.7562,1534029
2018-02-27,56.7562,56.7835,55.4208,55.4565,2132050
2018-02-28,55.6793,55.9597,54.7364,54.7821,2446137
2018-03-01,55.061,55.147,52.9641,53.1688,2746109
2018-03-02,52.5023,53.937,52.1118,53.8005,2489336
2018-03-05,53.5022,54.6461,53.2114,54.3275,1421627
2018-03-06,54.6919,54.8669,54.3146,54.6322,1160301
2018-03-07,54.2312,55.3915,54.0868,55.3339,1525899
2018-03-08,55.4411,56.1477,55.4411,56.0455,1680435
2018-03-09,56.5477,57.6146,56.2892,57.6067,2117089
2018-03-12,57.8156,58.4662,57.5253,57.8593,2198690
2018-03-13,58.1521,58.4583,56.3031,56.5681,2140824
2018-03-14,56.8604,57.5531,56.6892,57.0137,2077782
2018-03-15,57.0475,57.6891,56.3572,57.0991,1656578
2018-03-16,57.3343,57.4067,56.1437,56.2956,2910764
2018-03-19,55.4689,55.5488,54.0377,54.591,3158926
2018-03-20,54.5081,54.8629,53.7151,54.3791,2709384
2018-03-21,54.2188,55.0193,53.9528,54.2898,2228031
2018-03-22,53.5955,53.7896,52.0884,52.2626,3439618
2018-03-23,52.1743,52.939,50.8592,50.9426,2475269
2018-03-26,52.1361,52.5664,50.1501,52.3093,3274413
2018-03-27,52.796,52.8278,49.5069,49.9694,3018003
2018-03-28,49.7198,50.8652,48.831,49.8821,3855809
2018-03-29,50.1813,52.0095,49.8255,51.4681,3440876
2018-04-02,50.9957,51.5867,49.3397,50.2518,3228989
2018-04-03,50.4264,50.8656,49.4883,50.552,2546900
2018-04-04,49.5372,51.2498,49.4518,51.0994,2517178
2018-04-05,51.9271,51.943,50.816,51.2448,1778324
2018-04-06,50.7714,51.4115,49.9352,50.1188,1991634
2018-04-09,50.6195,51.8378,50.5778,50.622,1648556
2018-04-10,51.1267,51.6701,50.3898,51.4364,1822906
2018-04-11,51.2131,51.4051,50.5779,50.8687,1690246
2018-04-12,51.1868,51.8408,50.9178,51.4756,1632461
2018-04-13,51.9519,52.2541,51.1212,51.4135,1260933
2018-04-16,51.8855,52.1773,51.3084,51.9128,1477658
2018-04-17,52.6621,53.8432,52.4582,53.5633,2708731
2018-04-18,53.5459,53.6943,53.1244,53.3663,1544628
2018-04-19,53.0502,54.464,53.0502,54.064,1979292
2018-04-20,53.807,54.3271,53.2031,53.4621,2105783
2018-04-23,53.743,53.9921,52.9341,53.2879,3453405
2018-04-24,52.5629,52.8254,50.263,50.7486,6362966
2018-04-25,51.1014,51.415,50.4691,50.7659,2871350
2018-04-26,51.2736,52.2065,50.6399,51.7743,2527236
2018-04-27,51.885,52.1905,50.9942,51.1858,2021987
2018-04-30,51.3332,51.5292,50.5332,50.5471,1711700
2018-05-01,50.434,51.6959,50.1516,51.6473,1753012
2018-05-02,51.3123,51.8076,50.7744,50.9178,1721863
2018-05-03,50.884,51.1481,50.0166,50.9302,1949338
2018-05-04,50.5982,52.1995,50.5208,52.1559,1830766
2018-05-07,52.2994,52.8507,52.1197,52.5758,1707074
2018-05-08,52.8318,52.8621,52.1878,52.5326,1291764
2018-05-09,52.806,54.2898,52.7073,54.0392,2340297
2018-05-10,54.3394,55.0545,54.2838,54.859,1807023
2018-05-11,54.6079,55.0347,54.4496,54.7553,1513781
2018-05-14,54.864,55.4883,54.8258,54.9151,1952144
2018-05-15,54.4337,54.5439,53.5345,53.8367,1773525
2018-05-16,53.8476,54.3087,53.6759,53.798,1271796
2018-05-17,53.6675,54.1409,53.4174,53.6576,1277257
2018-05-18,52.9003,53.2839,52.8348,53.0809,1760843
2018-05-21,53.5454,54.255,53.4958,53.794,1249557
2018-05-22,54.0814,54.1806,53.2109,53.3623,1102965
2018-05-23,53.0988,53.992,52.9479,53.8908,1178096
2018-05-24,53.9375,53.9484,53.2129,53.8655,1022468
2018-05-25,53.9201,54.0699,53.7241,53.7975,1102828
2018-05-29,53.3965,53.6615,52.7554,53.003,1790277
2018-05-30,53.2715,53.5449,52.9276,53.4695,1423526
2018-05-31,53.6943,55.0839,53.4958,54.5876,3938606
2018-06-01,55.2262,56.4812,55.1835,56.3244,3136401
2018-06-04,56.4982,57.4587,56.4237,57.2197,2220922
2018-06-05,57.3,57.6194,56.9427,57.1194,1635861
2018-06-06,57.2062,57.3027,56.3899,56.9174,1733619
2018-06-07,56.7998,56.8636,55.8837,56.2956,1791848
2018-06-08,56.1364,56.512,55.7404,56.2108,1353996
2018-06-11,56.2222,56.9566,56.1457,56.6172,1230473
2018-06-12,56.6232,57.0068,56.6232,56.979,1294829
2018-06-13,57.182,57.3487,56.7403,56.7825,1702214
2018-06-14,57.1785,57.8623,57.0986,57.5705,1757838
2018-06-15,57.5611,57.759,57.2519,57.5288,2205228
2018-06-18,57.2023,58.7625,57.1184,58.7352,1639525
2018-06-19,58.0667,58.697,57.6449,58.4925,2346396
2018-06-20,58.7213,59.624,58.6583,58.7595,2564879
2018-06-21,58.831,59.0703,57.7377,58.0335,2231416
2018-06-22,58.1355,58.3095,57.5477,58.0261,1698173
2018-06-25,57.3169,57.366,55.5751,56.5368,2862501
2018-06-26,56.778,56.9135,56.0267,56.2063,1721407
2018-06-27,56.3741,56.8807,55.4163,55.4282,1713916
2018-06-28,55.2024,56.2748,54.8889,55.9165,1475526
2018-06-29,56.1909,56.64,55.9284,56.0361,1566281
2018-07-02,55.3493,56.721,54.9151,56.6773,1152334
2018-07-03,57.04,57.0643,55.3036,55.3954,816226
2018-07-05,55.8084,56.778,55.7349,56.6366,1418989
2018-07-06,56.6604,57.3765,56.4356,57.3209,1082786
2018-07-09,57.565,57.9586,57.4278,57.9263,1071108
2018-07-10,58.0608,58.235,57.6921,57.9194,1058705
2018-07-11,57.3477,58.5794,57.3356,58.1338,1650166
2018-07-12,58.3025,59.6486,58.2152,59.6126,2190878
2018-07-13,59.689,60.0681,59.3163,59.7694,1619620
2018-07-16,59.7392,59.9823,59.2226,59.3769,1329195
2018-07-17,58.6936,60.4811,58.6569,60.1992,1993075
2018-07-18,59.9733,60.6214,59.7763,60.1907,1932793
2018-07-19,59.8801,60.3679,59.4376,59.5054,1902517
2018-07-20,59.5124,60.0843,59.3809,59.4449,1884141
2018-07-23,59.3347,60.2994,59.1535,60.0959,3247763
2018-07-24,63.0735,63.272,61.7406,62.4358,5339691
2018-07-25,62.1613,63.4327,61.9842,63.3186,2556124
2018-07-26,62.8839,63.8873,62.6764,63.793,2713797
2018-07-27,63.9726,64.0877,61.7581,62.1747,2399956
2018-07-30,61.7857,62.1747,60.7495,61.0408,2178378
2018-07-31,61.1237,61.5952,60.3535,60.9009,1954346
2018-08-01,61.4909,61.8279,60.7877,61.1872,1835869
2018-08-02,60.4681,61.7539,60.4463,61.5911,1722167
2018-08-03,61.7922,61.8587,61.0101,61.4438,1055272
2018-08-06,61.6149,61.6572,61.0651,61.4194,1097622
2018-08-07,62.131,62.8293,62.1206,62.3211,2109318
2018-08-08,62.3648,63.1092,62.1366,62.5936,1705777
2018-08-09,62.663,63.1213,62.5326,62.7489,1356072
2018-08-10,62.4869,62.5871,61.8906,62.1559,1324381
2018-08-13,62.0908,62.8238,61.8839,61.9638,1370526
2018-08-14,62.1554,62.5569,61.5123,62.4353,1393463
2018-08-15,61.7475,62.1296,60.8525,61.149,1838666
2018-08-16,61.6338,61.7185,60.5242,60.744,1596734
2018-08-17,60.6438,60.8877,59.7485,60.3366,1642220
2018-08-20,60.5753,60.8358,59.9818,60.6393,1102840
2018-08-21,60.6924,61.1757,60.2959,60.414,1145438
2018-08-22,60.2557,60.8666,60.2061,60.6294,1106472
2018-08-23,60.5366,61.2953,60.5102,60.6001,1224098
2018-08-24,60.8403,61.4061,60.613,61.3738,1213485
2018-08-27,61.7405,62.4219,61.5688,62.3425,1418277
2018-08-28,62.3241,62.3569,61.6825,61.8259,1356269
2018-08-29,62.2794,62.8834,62.1702,62.7583,1832767
2018-08-30,62.6962,62.9985,61.8928,62.2516,1493930
2018-08-31,62.1409,62.1576,60.8281,61.1281,2099559
2018-09-04,60.6676,60.9331,59.8756,60.1113,2057324
2018-09-05,60.0076,60.288,58.3263,59.5054,2679151
2018-09-06,59.4791,59.4998,57.7442,58.7556,2325155
2018-09-07,58.1606,58.9816,58.0251,58.438,1620944
2018-09-10,58.766,58.8881,58.0916,58.3124,1373560
2018-09-11,58.1159,59.1004,57.8603,59.0533,1451719
2018-09-12,58.6568,59.0882,57.8707,58.1407,1772441
2018-09-13,58.5427,58.9477,58.0226,58.6638,1988396
2018-09-14,58.9545,58.9545,58.236,58.4573,1199702
2018-09-17,58.4469,58.6479,57.4884,57.5566,1692005
2018-09-18,57.6971,58.6236,57.6358,57.9179,1603585
2018-09-19,58.0097,58.3725,57.4963,58.2732,1288350
2018-09-20,58.5908,59.2523,58.3714,59.1317,1451488
2018-09-21,59.298,59.3803,58.1635,58.1665,4526914
2018-09-24,57.5358,58.8151,57.1432,58.5357,1545799
2018-09-25,58.7684,59.3942,58.2642,59.2468,1645376
2018-09-26,59.2369,59.9094,58.8254,59.2553,1868407
2018-09-27,59.5501,60.3867,59.4533,59.9153,1800051
2018-09-28,59.753,59.9694,59.4424,59.9014,1767405
2018-10-01,60.1952,60.751,59.7084,59.9734,1646921
2018-10-02,59.8811,60.7669,59.5332,59.9292,1993891
2018-10-03,60.1455,60.2537,59.6567,60.1222,1302841
2018-10-04,59.7997,59.8429,57.7559,58.4122,2311316
2018-10-05,58.359,58.6568,57.2832,57.9536,1581065
2018-10-08,57.5651,58.3521,56.3443,57.3626,2292220
2018-10-09,57.1338,57.642,56.7795,56.8291,1672094
2018-10-10,56.3939,56.4247,54.1662,54.1985,2926892
2018-10-11,53.5474,55.3843,53.3911,54.128,3359391
2018-10-12,55.5622,55.8694,54.3407,55.6069,2450408
2018-10-15,55.4808,55.6691,54.4992,54.7086,1492677
2018-10-16,55.2565,56.3925,55.1707,56.2292,1904491
2018-10-17,56.5725,56.9199,55.2823,55.9567,1769246
2018-10-18,56.0763,56.1929,53.9096,54.4838,2290290
2018-10-19,54.7717,55.6272,54.4402,54.8446,2048808
2018-10-22,55.2084,55.6639,54.5876,55.1518,1345675
2018-10-23,54.1554,55.4808,53.546,55.3275,1870126
2018-10-24,55.3319,55.4123,52.3574,52.4596,2445814
2018-10-25,53.6099,55.4719,53.374,54.7657,3620458
2018-10-26,52.0234,55.4311,51.7207,53.7811,5281969
2018-10-29,54.4158,55.0257,49.9823,51.3485,4033970
2018-10-30,50.6181,52.151,50.3183,52.082,2966009
2018-10-31,53.0095,54.9846,53.0095,54.1201,3519232
2018-11-01,54.1608,54.5826,53.4869,53.8918,1991527
2018-11-02,54.0416,54.4883,52.9826,53.1727,2155924
2018-11-05,53.2244,53.2651,51.3123,52.3907,2250865
2018-11-06,52.3555,53.5862,52.2855,53.0775,1422268
2018-11-07,53.7683,55.0804,53.6244,54.9965,2153125
2018-11-08,54.9498,54.9955,53.8115,54.3211,1672557
2018-11-09,53.7946,54.0095,52.814,53.4472,1730226
2018-11-12,53.2541,53.3022,51.6274,52.0745,1687341
2018-11-13,52.345,52.9333,51.6299,52.0056,1277821
2018-11-14,52.6026,52.8899,51.6652,52.3336,1720304
2018-11-15,52.1787,53.539,51.6742,53.1509,2063562
2018-11-16,52.8621,53.2199,52.3495,53.013,1755049
2018-11-19,52.7708,52.9996,50.76,50.9858,2267063
2018-11-20,49.9868,51.4785,49.7347,51.1361,2702513
2018-11-21,51.8736,52.3398,51.583,51.7803,1474036
2018-11-23,51.2875,51.759,51.0404,51.1188,703544
2018-11-26,51.8086,52.4537,51.5987,52.4011,1566109
2018-11-27,52.1728,52.938,51.8829,52.2194,1640040
2018-11-28,52.4765,54.2331,51.7564,54.1801,2284856
2018-11-29,53.7702,54.595,53.6943,54.3186,1538896
2018-11-30,54.3707,55.0664,53.7528,55.0664,2960966
2018-12-03,56.1835,56.3244,55.1696,55.3994,2854877
2018-12-04,55.2322,55.2942,52.641,52.7251,2264375
2018-12-06,51.8582,53.5663,51.7331,53.4998,2354040
2018-12-07,53.2095,53.8447,51.5788,51.9366,2118108
2018-12-10,51.7559,52.5827,51.2627,52.2641,1670028
2018-12-11,52.9469,53.1186,52.1112,52.6844,1679882
2018-12-12,53.4501,54.1773,53.1966,53.2839,1437115
2018-12-13,53.3802,54.0129,52.8504,53.2745,1240034
2018-12-14,52.6036,53.1842,52.0751,52.1912,1804317
2018-12-17,51.9579,52.7206,50.4503,50.8979,2477828
2018-12-18,51.3123,52.5872,51.1376,51.7793,2165657
2018-12-19,51.9719,53.3822,50.5893,51.3848,2891393
2018-12-20,50.9153,51.9793,50.0153,50.7952,2663545
2018-12-21,51.215,51.4944,48.6916,49.1908,5193248
2018-12-24,48.8469,50.2265,48.5164,48.8643,1804322
2018-12-26,49.5253,52.0294,49.26,51.9996,2298495
2018-12-27,50.9252,52.272,49.9724,52.2502,2282559
2018-12-28,52.5777,52.8124,51.7093,51.9415,1705465
2018-12-31,52.4949,52.7509,51.2646,51.8562,1643090
2019-01-02,50.9748,52.6417,50.8793,52.3385,1581445
2019-01-03,52.1396,52.9132,50.7352,50.889,2082224
2019-01-04,51.7371,53.5951,51.4543,53.4993,2284170
2019-01-07,53.6432,53.7291,52.7336,53.3926,2354875
2019-01-08,53.8928,54.2575,53.0168,53.8615,1757375
2019-01-09,53.9915,54.1727,53.3156,53.6769,1339788
2019-01-10,53.344,53.5856,52.8348,53.537,1319889
2019-01-11,53.0939,53.2661,52.4254,52.8244,1531666
2019-01-14,52.272,52.5256,52.0343,52.1812,1413803
2019-01-15,52.5038,54.0054,52.3266,53.9181,1861784
2019-01-16,54.0913,54.7047,53.9926,54.067,1899688
2019-01-17,53.9916,54.6223,53.7566,54.5439,1235467
2019-01-18,55.0138,55.4808,54.552,54.9498,2227736
2019-01-22,54.3891,54.5365,53.143,53.5271,1966735
2019-01-23,53.9355,54.2377,52.9782,53.8139,1250291
2019-01-24,53.7197,53.9921,53.0998,53.7936,1445031
2019-01-25,54.3012,54.7543,54.1807,54.6625,1155061
2019-01-28,54.0948,54.2583,53.3276,53.5881,1455715
2019-01-29,53.6467,53.8298,52.9013,53.1018,977860
2019-01-30,53.464,54.5637,53.4283,54.4878,1461603
2019-01-31,55.1949,55.9606,54.848,55.8723,1996485
2019-02-01,55.6937,56.2947,55.2947,55.5116,1643397
2019-02-04,55.5309,56.6887,55.4565,56.643,3891189
2019-02-05,56.0579,57.2063,55.7587,57.1616,4083933
2019-02-06,57.0326,57.2673,55.4987,55.7235,2394727
2019-02-07,55.1741,55.1825,54.2694,54.8808,1900516
2019-02-08,54.3335,54.8404,54.3018,54.7057,1080166
2019-02-11,54.7737,55.2541,54.5876,54.6928,917946
2019-02-12,55.1339,56.2182,55.1339,55.9562,1738634
2019-02-13,56.2271,56.714,55.8778,56.0083,1391572
2019-02-14,55.8282,56.3805,55.4356,56.0366,1047383
2019-02-15,56.5378,56.5378,55.4173,55.5617,1380914
2019-02-19,55.4133,56.0584,55.4133,55.9031,1091015
2019-02-20,56.0207,56.1224,55.1706,55.6093,1195499
2019-02-21,55.5195,55.5379,54.4873,54.7965,1651503
2019-02-22,55.0689,55.4435,54.6123,55.4093,1460745
2019-02-25,55.6759,55.8481,55.2878,55.4476,1300537
2019-02-26,55.3007,55.8994,54.92,55.6798,1738128
2019-02-27,55.2828,55.8644,55.0124,55.7235,1096596
2019-02-28,55.5304,56.2743,55.5012,55.9051,1361071
2019-03-01,56.126,57.0688,56.126,56.9954,1691479
2019-03-04,57.2951,57.839,56.4857,57.2385,1761159
2019-03-05,57.3665,58.3834,57.2187,58.0211,1989689
2019-03-06,58.1486,58.2965,57.7164,57.8102,1171203
2019-03-07,57.5899,57.7427,56.6577,57.111,1493047
2019-03-08,56.2698,57.24,56.0862,57.0673,1175847
2019-03-11,57.168,58.5531,57.1467,58.5208,1490371
2019-03-12,58.6717,59.8334,58.6717,59.4136,2095149
2019-03-13,59.8443,59.9035,59.4463,59.5034,1284647
2019-03-14,59.5015,59.7833,59.1149,59.1794,1354836
2019-03-15,59.4508,59.6357,58.9054,59.0687,2573891
2019-03-18,59.0385,59.2995,58.6309,58.9819,1213039
2019-03-19,59.1391,59.719,59.0268,59.6721,1478237
2019-03-20,59.6195,61.0383,59.5297,60.8616,2059877
2019-03-21,60.5425,61.3584,60.3726,61.343,1396925
2019-03-22,60.9818,61.219,59.8478,59.9297,1708226
2019-03-25,59.5282,60.0185,59.0539,59.42,1368508
2019-03-26,59.8076,59.9297,58.6449,59.0459,1526076
2019-03-27,59.1491,59.1491,57.775,58.4588,1460368
2019-03-28,58.3343,58.4211,57.7353,58.174,1111723
2019-03-29,58.5665,58.7545,57.8816,58.4032,1533031
2019-04-01,58.9317,59.5599,58.8731,59.4994,1375203
2019-04-02,59.5526,59.8384,59.1154,59.825,907556
2019-04-03,60.1803,60.5723,59.8019,60.0865,1101293
2019-04-04,60.1104,60.5699,59.9987,60.5153,1043207
2019-04-05,60.5079,60.5619,60.0478,60.1183,993538
2019-04-08,60.1014,60.2424,59.7831,59.961,1079433
2019-04-09,59.6438,59.9048,59.4696,59.6835,976461
2019-04-10,59.8026,59.9936,59.5828,59.8701,769640
2019-04-11,59.9918,60.1823,59.7754,60.026,843574
2019-04-12,60.3252,60.6939,60.2095,60.678,1206493
2019-04-15,60.7455,61.0038,60.2726,60.8666,1181050
2019-04-16,61.0388,61.3356,60.7927,61.1336,1122617
2019-04-17,61.3862,61.7879,61.1827,61.542,1506900
2019-04-18,61.7832,61.8298,61.5058,61.608,1228506
2019-04-22,61.3698,62.2467,61.206,62.2179,947262
2019-04-23,62.3608,63.2437,62.1293,63.0531,1581500
2019-04-24,63.053,63.2223,62.5181,62.53,1161024
2019-04-25,63.0387,63.1628,62.4283,62.8918,1555409
2019-04-26,63.1915,63.4659,62.7757,63.392,1351209
2019-04-29,63.5454,64.3625,63.1087,64.324,3591228
2019-04-30,59.085,59.5985,58.7064,59.4984,6608915
2019-05-01,59.426,59.5129,58.1445,58.2261,3689146
2019-05-02,58.1903,58.5268,57.4822,57.8881,2237980
2019-05-03,58.4291,59.1233,58.2373,59.0315,2063783
2019-05-06,58.1605,59.3233,58.1186,59.2255,1576770
2019-05-07,58.8459,59.2905,57.8132,58.501,1816513
2019-05-08,58.4231,58.7694,57.9437,58.1,1266453
2019-05-09,57.6941,58.2633,57.2991,57.9606,1466671
2019-05-10,58.0038,58.373,56.8887,57.9442,1570593
2019-05-13,56.8326,57.1665,55.853,56.4033,2264574
2019-05-14,56.6877,56.8139,55.7552,55.8212,2004404
2019-05-15,55.7066,58.4732,55.6495,58.101,2942881
2019-05-16,58.1526,59.2603,57.9844,58.7809,1752150
2019-05-17,58.3507,58.8697,57.8837,58.0008,1258542
2019-05-20,57.2177,57.2177,56.48,56.8038,1518651
2019-05-21,57.2911,57.4658,56.7368,57.2891,1020536
2019-05-22,57.1308,57.7526,57.1184,57.3591,934220
2019-05-23,56.8738,57.0713,56.2332,56.8376,1251204
2019-05-24,57.1681,57.2852,56.4093,56.5036,920695
2019-05-28,56.646,57.3909,56.5065,56.5507,1039698
2019-05-29,56.2103,56.3245,55.1806,55.5771,1797926
2019-05-30,55.5875,55.9172,55.3766,55.65,897636
2019-05-31,54.8674,55.2527,54.7538,54.9101,1567636
2019-06-03,52.9464,52.9499,50.9664,51.5475,4808149
2019-06-04,51.8328,52.525,51.413,52.3291,3002874
2019-06-05,52.3544,52.4442,51.2627,51.8403,2331817
2019-06-06,51.9182,52.1063,51.3872,51.9951,1440144
2019-06-07,52.3187,53.269,52.1634,53.0179,2174923
2019-06-10,53.4462,54.3315,53.3609,53.732,1414774
2019-06-11,54.4382,54.7863,53.5738,53.6467,1663251
2019-06-12,53.5926,53.7201,53.079,53.5504,1174774
2019-06-13,53.8288,54.4183,53.7226,54.1414,1032857
2019-06-14,54.0784,54.3275,53.6683,53.9077,1220086
2019-06-17,54.0466,54.651,53.992,54.2843,981077
2019-06-18,55.1583,55.5195,54.6268,54.8476,1713367
2019-06-19,54.9469,55.0556,54.3906,54.8114,1325997
2019-06-20,55.6644,55.715,54.9349,55.2426,1191902
2019-06-21,55.0768,55.9061,55.0699,55.8465,2519831
2019-06-24,55.5801,55.7572,55.2481,55.4163,1202805
2019-06-25,55.3359,55.3667,53.8233,53.9712,1570352
2019-06-26,54.1409,54.3454,53.2817,53.6109,1721862
2019-06-27,53.93,54.0151,53.3891,53.4278,1194885
2019-06-28,53.4576,53.734,53.2874,53.734,1670943
2019-07-01,54.6392,55.0139,54.3559,54.5876,1453468
2019-07-02,54.8272,55.2272,54.5711,55.2128,1024180
2019-07-03,55.5056,55.9764,55.3245,55.7284,1000160
2019-07-05,55.5488,56.3071,55.456,56.2086,1478508
2019-07-08,55.8714,55.9379,55.1712,55.4208,1483166
2019-07-09,55.0996,55.9701,54.9423,55.7929,1462570
2019-07-10,56.1914,56.6887,56.109,56.6177,1524031
2019-07-11,56.8782,57.2296,56.5492,56.775,1290776
2019-07-12,56.718,56.9448,56.5011,56.8376,1085730
2019-07-15,56.8375,57.1025,56.5725,57.0941,1050494
2019-07-16,56.9065,57.4946,56.9065,57.2405,1258135
2019-07-17,57.1144,57.4876,56.901,56.907,969568
2019-07-18,56.6718,56.978,56.2179,56.9318,1264216
2019-07-19,57.035,57.1472,56.1383,56.1532,1150460
2019-07-22,56.3478,56.5736,55.8386,56.5334,1435909
2019-07-23,56.7437,57.0122,56.2177,56.972,1024695
2019-07-24,56.2064,56.8433,56.0024,56.5592,1349759
2019-07-25,56.5205,56.7508,55.7642,56.3711,2717607
2019-07-26,60.9396,62.9441,60.9396,61.7941,6015345
2019-07-29,61.6592,61.9815,61.0488,61.6264,2053611
2019-07-30,60.89,61.3818,60.8066,60.9396,1420047
2019-07-31,60.7842,61.2824,59.956,60.4532,1983015
2019-08-01,60.4249,61.3513,59.8974,60.1346,1757987
2019-08-02,59.6989,60.0215,59.0538,59.3674,1732360
2019-08-05,58.2087,58.4027,56.709,57.3045,2374033
2019-08-06,57.839,58.627,57.6407,58.1149,1787203
2019-08-07,57.4559,58.5511,57.1105,58.3546,1522841
2019-08-08,58.8766,59.8617,58.2598,59.8572,1494555
2019-08-09,59.5498,59.7714,58.8002,58.9992,1013289
2019-08-12,58.5575,58.8359,57.9978,58.2846,1094969
2019-08-13,58.2772,59.8195,58.2099,59.3878,1419515
2019-08-14,58.3626,58.696,57.6182,57.776,1758218
2019-08-15,57.9834,58.3799,57.714,58.0276,1419987
2019-08-16,58.5968,58.7482,58.2102,58.5184,1255700
2019-08-19,59.1446,60.016,59.0737,59.5719,1213684
2019-08-20,59.3193,59.4508,58.7086,58.7327,1002987
2019-08-21,59.3426,59.5777,58.9506,59.1322,702960
2019-08-22,59.2423,59.4895,58.5034,59.1292,861406
2019-08-23,58.8142,59.3352,57.0688,57.2465,1799545
2019-08-26,57.5378,58.1536,57.3093,58.1199,1050986
2019-08-27,58.7064,58.8057,57.7912,58.102,1164689
2019-08-28,57.8067,58.4831,57.5775,58.2474,834524
2019-08-29,58.8761,59.5098,58.8196,59.2642,974733
2019-08-30,59.5674,59.5674,58.8414,59.0801,896600
2019-09-03,58.6494,59.0082,57.7494,58.039,1286397
2019-09-04,58.5303,58.7997,58.1372,58.6702,1057674
2019-09-05,59.2354,60.2448,59.1873,60.155,1310753
2019-09-06,60.0036,60.1925,59.7118,59.8637,941467
2019-09-09,59.9014,60.5699,59.2111,59.8116,1581013
2019-09-10,59.356,60.0463,59.352,59.8329,1385607
2019-09-11,59.7431,60.6652,59.663,60.5426,1167247
2019-09-12,60.7147,61.6549,60.6696,61.2854,1570364
2019-09-13,61.1435,61.5871,60.8939,61.5365,1174884
2019-09-16,61.0606,61.4864,60.8001,61.1197,1400300
2019-09-17,61.1197,61.287,60.7088,61.0329,1039349
2019-09-18,61.0507,61.3485,60.3674,61.1703,886093
2019-09-19,61.1539,61.7504,61.1534,61.473,840650
2019-09-20,61.2195,61.674,60.7202,61.0309,1923213
2019-09-23,60.8686,61.5192,60.7303,61.2716,1188093
2019-09-24,61.5351,61.8879,60.0783,60.4597,1821946
2019-09-25,60.3445,61.933,60.0066,61.8298,1344999
2019-09-26,61.6413,61.7668,61.1291,61.6487,1162791
2019-09-27,61.6755,61.7827,60.3043,60.8378,1709563
2019-09-30,60.5723,60.91,60.216,60.5991,1284900
2019-10-01,60.6661,61.1806,59.8255,59.8478,1273116
2019-10-02,59.3763,59.4885,58.1918,58.4543,1662214
2019-10-03,58.7233,59.1034,57.7209,59.0255,1458393
2019-10-04,59.2667,60.1683,59.1019,60.0939,1219471
